uuid,link,title,price,sku,details,image,image_url,breeder,length_inches,tags
d7c302,https://www.grandkoi.com/product/high-quality-showa-8098/,High Quality showa- SOLD,,8098,['Breeder: Sakai<br>Inches: 30</br>'],grandkoi_data/d7c302_High Quality showa- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/10/Showa-30-inches-Sakai-300x450.jpeg,Sakai,30.0,['showa']
12a49e,https://www.grandkoi.com/product/gin-rin-showa-8097/,High Quality Gin Rin Showa- SOLD,"$34,999.00",8097,['Breeder: Sakai<br>Inches: 32</br>'],grandkoi_data/12a49e_High Quality Gin Rin Showa- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/ginrin-showa-32-inches-300x450.jpeg,Sakai,32.0,"['Gin', 'Rin', 'Showa']"
9ac3a8,https://www.grandkoi.com/product/high-quality-gin-rin-8096/,High Quality Gin Rin showa- SOLD,"$34,999.00",8096,['Breeder: Sakai<br>Inches: 32</br>'],grandkoi_data/9ac3a8_High Quality Gin Rin showa- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Gin-rin-showa-32-inches-2-300x450.jpeg,Sakai,32.0,"['Gin', 'Rin', 'showa']"
adf84d,https://www.grandkoi.com/product/karashigoi-8092/,Karashigoi,"$32,999.00",8092,"['Breeder: Dainichi', 'Inches: 36']",grandkoi_data/adf84d_Karashigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/karashigoi-36-inches-300x450.jpeg,Dainichi,36.0,['Karashigoi']
a0b886,https://www.grandkoi.com/product/doitsu-kogane-ochiba-8091/,Doitsu Kogane Ochiba- SOLD,"$24,999.00",8091,"['Breeder: Marusei', 'Inches: 31']",grandkoi_data/a0b886_Doitsu Kogane Ochiba- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Doitsu-Kogane-ochiba-31-inches-2-300x450.jpeg,Marusei,31.0,"['Doitsu', 'Kogane', 'Ochiba']"
6674d3,https://www.grandkoi.com/product/doitsu-kogane-8090/,Doitsu Kogane Ochiba- SOLD,"$24,999.00",8090,"['Breeder: Marusei', 'Inches: 31']",grandkoi_data/6674d3_Doitsu Kogane Ochiba- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Doitsu-Kogane-ochiba-31-inches-300x450.jpeg,Marusei,31.0,"['Doitsu', 'Kogane', 'Ochiba']"
66c804,https://www.grandkoi.com/product/gin-rin-karashigoi-8089/,Gin Rin Karashigoi,"$6,999.00",8089,"['Breeder: Dainichi', 'Inches: 28']",grandkoi_data/66c804_Gin Rin Karashigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Gin-rin-karashi-28-inches-300x450.jpeg,Dainichi,28.0,"['Gin', 'Rin', 'Karashigoi']"
34353c,https://www.grandkoi.com/product/gin-rin-benigoi-8088/,Gin Rin Benigoi,"$4,999.00",8088,"['Breeder: Marusei', 'Inches: 25']",grandkoi_data/34353c_Gin Rin Benigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Gin-rin-benigoi-25-inches-300x450.jpeg,Marusei,25.0,"['Gin', 'Rin', 'Benigoi']"
f0cfb8,https://www.grandkoi.com/product/ki-matsuba-8087/,Ki Matsuba,"$24,999.00",8087,"['Breeder: Marusei', 'Inches: 34']",grandkoi_data/f0cfb8_Ki Matsuba.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Ki-Matsuba-33.5-inches-300x450.jpeg,Marusei,34.0,"['Ki', 'Matsuba']"
0bd576,https://www.grandkoi.com/product/hi-utsuri-20/,Hi Utsuri,"$7,999.00",8093,"['Breeder: Marusei', 'Inches: 31']",grandkoi_data/0bd576_Hi Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/09/Hi-Utsuri-31-inches-300x450.jpeg,Marusei,31.0,"['Hi', 'Utsuri']"
b1c670,https://www.grandkoi.com/product/tancho-sanke-8086/,Tancho Sanke,"$3,499.00",8086,"['Breeder: Marusei', 'Inches: 22']",grandkoi_data/b1c670_Tancho Sanke.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/2-tancho-sanke-22-300x450.jpeg,Marusei,22.0,"['Tancho', 'Sanke']"
58e2f4,https://www.grandkoi.com/product/tancho-sanke-8085/,Tancho Sanke,"$2,999.00",8085,"['Breeder: Marusei', 'Inches: 22']",grandkoi_data/58e2f4_Tancho Sanke.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/tancho-sanke-22-300x450.jpeg,Marusei,22.0,"['Tancho', 'Sanke']"
f2e438,https://www.grandkoi.com/product/tancho-sanke-8084/,Tancho Sanke- Sold,,8084,"['Breeder: Marusei', 'Inches: 22']",grandkoi_data/f2e438_Tancho Sanke- Sold.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/9-Tancho-sanke-21-inches-300x450.jpeg,Marusei,22.0,"['Tancho', 'Sanke']"
9cd58f,https://www.grandkoi.com/product/gin-rin-tancho-goshiki-8083/,Gin Rin Tancho Goshiki,"$3,999.00",8083,"['Breeder: Hiroi', 'Inches: 21.5']",grandkoi_data/9cd58f_Gin Rin Tancho Goshiki.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/5-Tancho-Goshiki-20.5-inches-300x450.jpeg,Hiroi,21.0,"['Gin', 'Rin', 'Tancho', 'Goshiki']"
64c486,https://www.grandkoi.com/product/tancho-goshiki-8082/,Tancho Goshiki,"$4,999.00",8082,"['Breeder: Hiroi', 'Inches: 26']",grandkoi_data/64c486_Tancho Goshiki.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/6-Tancho-Goshiki-25-inches-300x450.jpeg,Hiroi,26.0,"['Tancho', 'Goshiki']"
fa49a7,https://www.grandkoi.com/product/gin-rin-showa-8081/,Gin Rin Showa,$699.00,8081,"['Breeder: Hiroi', 'Inches: 17']",grandkoi_data/fa49a7_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/4-gin-showa-16-inches-300x450.jpeg,Hiroi,17.0,"['Gin', 'Rin', 'Showa']"
776d53,https://www.grandkoi.com/product/ginrin-showa-8079/,GinRin Showa- SOLD,,8079,"['Breeder: Hiroi', 'Inches: 19']",grandkoi_data/776d53_GinRin Showa- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/2-gin-showa-18-inches-300x450.jpeg,Hiroi,19.0,"['GinRin', 'Showa']"
3096cf,https://www.grandkoi.com/product/gin-rin-showa-8078/,Gin Rin Showa,"$1,299.00",8078,"['Breeder: Hiroi', 'Inches: 17']",grandkoi_data/3096cf_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/1-may-shipment-17-inches-300x450.jpeg,Hiroi,17.0,"['Gin', 'Rin', 'Showa']"
cd37fa,https://www.grandkoi.com/product/shiro-utsuri-8077/,Shiro Utsuri,"$5,999.00",8077,"['Breeder: Omosako', 'Inches: 25']",grandkoi_data/cd37fa_Shiro Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/40-kawari-24-300x450.jpeg,Omosako,25.0,"['Shiro', 'Utsuri']"
b8d841,https://www.grandkoi.com/product/doitsu-kogane-8073/,Doitsu Kogane Ochiba,$999.00,8073,"['Breeder: Maruhiro', 'Inches: 18']",grandkoi_data/b8d841_Doitsu Kogane Ochiba.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/45-Doitsu-kogani-ochiba-300x450.jpeg,Maruhiro,18.0,"['Doitsu', 'Kogane', 'Ochiba']"
15d172,https://www.grandkoi.com/product/beni-kumonryu-8071/,Beni Kumonryu,"$1,499.00",8071,"['Breeder: Ikarashi', 'Inches: 22']",grandkoi_data/15d172_Beni Kumonryu.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/38-Doitsu-showa-21-300x450.jpeg,Ikarashi,22.0,"['Beni', 'Kumonryu']"
f42319,https://www.grandkoi.com/product/gin-rin-maruten-showa-8070/,Gin Rin Maruten Showa,"$3,499.00",8070,"['Breeder: Hiroi', 'Inches: 24']",grandkoi_data/f42319_Gin Rin Maruten Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/39-gin-showa-23-300x450.jpeg,Hiroi,24.0,"['Gin', 'Rin', 'Maruten', 'Showa']"
45d859,https://www.grandkoi.com/product/gin-rin-showa-8067/,Gin Rin Showa,$649.00,8067,"['Breeder: Shinoda', 'Inches: 15']",grandkoi_data/45d859_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/35-gin-showa-15-300x450.jpeg,Shinoda,15.0,"['Gin', 'Rin', 'Showa']"
699f56,https://www.grandkoi.com/product/gin-rin-showa-8066/,Gin Rin Showa,$999.00,8066,"['Breeder: Shinoda', 'Inches: 17']",grandkoi_data/699f56_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/34-gin-showa-16-300x450.jpeg,Shinoda,17.0,"['Gin', 'Rin', 'Showa']"
59e818,https://www.grandkoi.com/product/gin-rin-showa-8065/,Gin Rin Showa,$899.00,8065,"['Breeder: Shinoda', 'Inches: 18']",grandkoi_data/59e818_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/33-gin-showa-17-300x450.jpeg,Shinoda,18.0,"['Gin', 'Rin', 'Showa']"
c1bdaa,https://www.grandkoi.com/product/gin-rin-showa-8064/,Gin Rin Showa,$749.00,8064,"['Breeder: Shinoda', 'Inches: 17']",grandkoi_data/c1bdaa_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/32-gin-showa-17-300x450.jpeg,Shinoda,17.0,"['Gin', 'Rin', 'Showa']"
6f8dfb,https://www.grandkoi.com/product/gin-rin-showa-8062/,Gin Rin Showa,$799.00,8062,"['Breeder: Shinoda', 'Inches: 17']",grandkoi_data/6f8dfb_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/30-gin-showa-16-300x450.jpeg,Shinoda,17.0,"['Gin', 'Rin', 'Showa']"
daa25a,https://www.grandkoi.com/product/gin-rin-showa-8060/,Gin Rin Showa,$799.00,8060,"['Breeder: Shinoda', 'Inches: 16']",grandkoi_data/daa25a_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/28-gin-showa-16-300x450.jpeg,Shinoda,16.0,"['Gin', 'Rin', 'Showa']"
27ac52,https://www.grandkoi.com/product/gin-rin-showa-8059/,Gin Rin Showa,$799.00,8059,"['Breeder: Shinoda', 'Inches: 18']",grandkoi_data/27ac52_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/27-gin-showa-17-300x450.jpeg,Shinoda,18.0,"['Gin', 'Rin', 'Showa']"
0ce0cb,https://www.grandkoi.com/product/gin-rin-showa-8058/,Gin Rin Showa,$799.00,8058,"['Breeder: Shinoda', 'Inches: 18']",grandkoi_data/0ce0cb_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/26-gin-showa17-300x450.jpeg,Shinoda,18.0,"['Gin', 'Rin', 'Showa']"
62a2fe,https://www.grandkoi.com/product/gin-rin-showa-8057/,Gin Rin Showa,$699.00,8057,"['Breeder: Shinoda', 'Inches: 16']",grandkoi_data/62a2fe_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/25-gin-showa-15-300x450.jpeg,Shinoda,16.0,"['Gin', 'Rin', 'Showa']"
5de622,https://www.grandkoi.com/product/gin-rin-showa-8056/,Gin Rin Showa,$799.00,8056,"['Breeder: Shinoda', 'Inches: 18']",grandkoi_data/5de622_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/24-gin-showa-18-300x450.jpeg,Shinoda,18.0,"['Gin', 'Rin', 'Showa']"
77715e,https://www.grandkoi.com/product/gin-rin-showa-8055/,Gin Rin Showa,$799.00,8055,"['Breeder: Shinoda', 'Inches: 18']",grandkoi_data/77715e_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/23-Gin-showa-18-300x450.jpeg,Shinoda,18.0,"['Gin', 'Rin', 'Showa']"
68c31d,https://www.grandkoi.com/product/gin-rin-showa-8053/,Gin Rin Showa,$699.00,8053,"['Breeder: Shinoda', 'Inches: 17']",grandkoi_data/68c31d_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/21-gi-showa-17-300x450.jpeg,Shinoda,17.0,"['Gin', 'Rin', 'Showa']"
40ec3e,https://www.grandkoi.com/product/gin-rin-showa-8052/,Gin Rin Showa,$999.00,8052,"['Breeder: Shinoda', 'Inches: 17']",grandkoi_data/40ec3e_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/20-Gin-Showa-17-300x450.jpeg,Shinoda,17.0,"['Gin', 'Rin', 'Showa']"
e8b953,https://www.grandkoi.com/product/gin-rin-showa-8051/,Gin Rin Showa,$699.00,8051,"['Breeder: Shinoda', 'Inches: 16']",grandkoi_data/e8b953_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/19-Gin-showa-16-300x450.jpeg,Shinoda,16.0,"['Gin', 'Rin', 'Showa']"
6e2e01,https://www.grandkoi.com/product/gin-rin-showa-8050/,Gin Rin Showa,$699.00,8050,"['Breeder: Shinoda', 'Inches: 17']",grandkoi_data/6e2e01_Gin Rin Showa.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/18-Gin-rin-showa-17-300x450.jpeg,Shinoda,17.0,"['Gin', 'Rin', 'Showa']"
d4954f,https://www.grandkoi.com/product/hariwake-8048/,Hariwake,"$1,299.00",8048,"['Breeder: Maruhiro', 'Inches: 23']",grandkoi_data/d4954f_Hariwake.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/08/16-Hariwake-23-300x450.jpeg,Maruhiro,23.0,['Hariwake']
bd1213,https://www.grandkoi.com/product/gin-rin-ki-utsuri-8044/,Gin Rin Ki Utsuri,$799.00,8044,"['Breeder: Marusei', 'Inches: 18']",grandkoi_data/bd1213_Gin Rin Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/12-Gin-rin-18-300x450.jpeg,Marusei,18.0,"['Gin', 'Rin', 'Ki', 'Utsuri']"
2b13e7,https://www.grandkoi.com/product/gin-rin-ki-utsuri-8042/,Gin Rin Ki Utsuri- SOLD,,8042,"['Breeder: Marusei', 'Inches: 16']",grandkoi_data/2b13e7_Gin Rin Ki Utsuri- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/10-Gin-Rin-16-300x450.jpeg,Marusei,16.0,"['Gin', 'Rin', 'Ki', 'Utsuri']"
dcbe36,https://www.grandkoi.com/product/gin-rin-ki-utsuri-8039/,Gin Rin Ki Utsuri,$799.00,8039,"['Breeder: Marusei', 'Inches: 19']",grandkoi_data/dcbe36_Gin Rin Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/7-Gin-Rin-19-300x450.jpeg,Marusei,19.0,"['Gin', 'Rin', 'Ki', 'Utsuri']"
a6f7d7,https://www.grandkoi.com/product/gin-rin-ki-utsuri-8038/,Gin Rin Ki Utsuri,"$1,399.00",8038,"['Breeder: Maruhiro', 'Inches: 25']",grandkoi_data/a6f7d7_Gin Rin Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/6-Gin-Rin-23-300x450.jpeg,Maruhiro,25.0,"['Gin', 'Rin', 'Ki', 'Utsuri']"
9b3566,https://www.grandkoi.com/product/gin-rin-ki-utsuri-6/,Gin Rin Ki Utsuri,"$2,999.00",8036,"['Breeder: Maruhiro', 'Inches: 25']",grandkoi_data/9b3566_Gin Rin Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/4-gin-rin-ki-utsuri-24-300x450.jpeg,Maruhiro,25.0,"['Gin', 'Rin', 'Ki', 'Utsuri']"
260619,https://www.grandkoi.com/product/ki-utsuri-15/,Ki Utsuri,"$1,499.00",8035,"['Breeder: Maruhiro', 'Inches: 25']",grandkoi_data/260619_Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/4-ki-utsuri-25-300x450.jpeg,Maruhiro,25.0,"['Ki', 'Utsuri']"
a460ad,https://www.grandkoi.com/product/ki-utsuri-8034/,Ki Utsuri,"$1,499.00",8034,"['Breeder: Maruhiro', 'Inches: 25']",grandkoi_data/a460ad_Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/3-ki-utsuri-235-300x450.jpeg,Maruhiro,25.0,"['Ki', 'Utsuri']"
13598d,https://www.grandkoi.com/product/gin-rin-ki-utsuri-8033/,Gin Rin Ki Utsuri,"$3,999.00",8033,"['Breeder: Maruhiro', 'Inches: 25']",grandkoi_data/13598d_Gin Rin Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/1-ki-utsuri-23.5-inches-300x450.jpeg,Maruhiro,25.0,"['Gin', 'Rin', 'Ki', 'Utsuri']"
df553a,https://www.grandkoi.com/product/kogane-ochiba-8032/,Kogane Ochiba,"$15,999.00",8032,"['Breeder: Marusei', 'Inches: 30']",grandkoi_data/df553a_Kogane Ochiba.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/kogane-ochiba-30-300x450.jpeg,Marusei,30.0,"['Kogane', 'Ochiba']"
4b7981,https://www.grandkoi.com/product/hariwake-8031/,Jumbo Kogane Ochiba,"$25,999.00",8031,"['Breeder: Marusei', 'Inches: 34']",grandkoi_data/4b7981_Jumbo Kogane Ochiba.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/hariwake-35-300x450.jpeg,Marusei,34.0,"['Jumbo', 'Kogane', 'Ochiba']"
98d672,https://www.grandkoi.com/product/kage-ki-utsuri-8030/,Kage Ki Utsuri,"$19,999.00",8030,"['Breeder: Marusei', 'Inches: 31']",grandkoi_data/98d672_Kage Ki Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/ki-utsuri-300x450.jpeg,Marusei,31.0,"['Kage', 'Ki', 'Utsuri']"
9547eb,https://www.grandkoi.com/product/jumbo-back-diamond-8028/,Jumbo Back Diamond,"$24,999.00",8028,"['Breeder: Dainichi', 'Inches: 33.5']",grandkoi_data/9547eb_Jumbo Back Diamond.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/Black-Diamond-33.5-300x450.jpeg,Dainichi,33.0,"['Jumbo', 'Back', 'Diamond']"
b7559d,https://www.grandkoi.com/product/super-jumbo-gin-rin-ochiba-8027/,Super Jumbo Gin Rin Ochiba- SOLD,,8027,"['Breeder: Dainichi', 'Inches: 35']",grandkoi_data/b7559d_Super Jumbo Gin Rin Ochiba- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/07/Gin-Rin-Ochiba-35-300x450.jpeg,Dainichi,35.0,"['Super', 'Jumbo', 'Gin', 'Rin', 'Ochiba']"
0a839c,https://www.grandkoi.com/product/sanke-8109/,Sanke-,"$32,999.00",8019,"['Breeder: Isa', 'Inches: 34']",grandkoi_data/0a839c_Sanke-.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/05/sanke-35-inches-300x450.jpeg,Isa,34.0,['Sanke']
c07aa7,https://www.grandkoi.com/product/shiro-utsuri-8017/,Shiro Utsuri,"$12,999.00",8017,"['Breeder: Marusei', 'Inches: 32']",grandkoi_data/c07aa7_Shiro Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/05/shiro-32-inches-300x450.jpeg,Marusei,32.0,"['Shiro', 'Utsuri']"
62754d,https://www.grandkoi.com/product/gin-rin-shiro-8015/,Gin Rin Shiro Utsuri,,8015,"['Breeder: Marusei', 'Inches: 34']",grandkoi_data/62754d_Gin Rin Shiro Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/05/Gin-Rin-Shiro-34-inches-300x450.jpeg,Marusei,34.0,"['Gin', 'Rin', 'Shiro', 'Utsuri']"
32e7d1,https://www.grandkoi.com/product/shiro-8014/,Shiro Utsuri,"$24,999.00",8014,"['Breeder: Marusei', 'Inches: 34']",grandkoi_data/32e7d1_Shiro Utsuri.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/05/Gin-shiro-34-inches-300x450.jpeg,Marusei,34.0,"['Shiro', 'Utsuri']"
c424bc,https://www.grandkoi.com/product/kohaku-s8012/,Kohaku,"$9,999.00",S8012,"['Breeder: Momotaro', 'Inches: 28']",grandkoi_data/c424bc_Kohaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/kohaku-28-inches-sold-300x450.jpeg,Momotaro,28.0,['Kohaku']
c73af5,https://www.grandkoi.com/product/kohaku-8011/,Kohaku- SOLD,,8011,"['Breeder: Momotaro', 'Inches: 33.5']",grandkoi_data/c73af5_Kohaku- SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/kohaku-33.5-inches-300x450.jpeg,Momotaro,33.0,['Kohaku']
ec737d,https://www.grandkoi.com/product/doitsu-karashigoi-8009/,Doitsu Karashigoi,"$9,999.00",8009,"['Breeder: Momotaro', 'Inches: 33']",grandkoi_data/ec737d_Doitsu Karashigoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/Doitsu-Karashigoi-33-inches-300x450.jpeg,Momotaro,33.0,"['Doitsu', 'Karashigoi']"
7bd982,https://www.grandkoi.com/product/kujaku-8008/,Kujaku,"$8,999.00",8008,"['Breeder: Momotaro', 'Inches: 28']",grandkoi_data/7bd982_Kujaku.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/Kujaku-28-inches-300x450.jpeg,Momotaro,28.0,['Kujaku']
b943a4,https://www.grandkoi.com/product/ochiba-8007/,Kogane Ochiba,"$8,999.00",8007,"['Breeder: Momotaro', 'Inches: 30']",grandkoi_data/b943a4_Kogane Ochiba.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/Ochiba-29.5-inches-300x450.jpeg,Momotaro,30.0,"['Kogane', 'Ochiba']"
09d785,https://www.grandkoi.com/product/gin-rin-kawarimono-8006/,Gin Rin Kawarimono-SOLD,,8006,"['Breeder: Momotaro', 'Inches: 31']",grandkoi_data/09d785_Gin Rin Kawarimono-SOLD.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/Gin-Rin-Kawari-31-inches-300x450.jpeg,Momotaro,31.0,"['Gin', 'Rin', 'Kawarimono-SOLD']"
93704c,https://www.grandkoi.com/product/mukashi-ogan-8001/,Mukashi Ogan,,8001,"['Breeder: Sakai', 'Inches: 38']",grandkoi_data/93704c_Mukashi Ogan.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/Mukashi-Ogan-38-inches-1-300x450.jpeg,Sakai,38.0,"['Mukashi', 'Ogan']"
9b9e2f,https://www.grandkoi.com/product/gin-rin-chagoi-8000/,Gin Rin Chagoi,,8000,"['Breeder: Marudo', 'Inches: 37']",grandkoi_data/9b9e2f_Gin Rin Chagoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/04/Gin-Rin-chagoi-37-inches-300x450.jpeg,Marudo,37.0,"['Gin', 'Rin', 'Chagoi']"
5a4238,https://www.grandkoi.com/product/kujaku-47/,Kujaku,"$4,999.00Original price was: $4,999.00.$3,999.00Current price is: $3,999.00.",6610,"['Breeder: Miyatora', 'Inches: 23.6']",grandkoi_data/5a4238_Kujaku.png,https://www.grandkoi.com/wp-content/uploads/2021/03/6598-Kujaku-23.6-3-300x450.png,Miyatora,23.0,['Kujaku']
b24afb,https://www.grandkoi.com/product/gin-rin-red-chagoi-7171/,Gin Rin Red Chagoi,"$2,799.00",7171,"['Breeder: Momotaro', 'Inches: 21']",grandkoi_data/b24afb_Gin Rin Red Chagoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Red-Chagoi-T1-22.5-inches-1-300x450.jpeg,Momotaro,21.0,"['Gin', 'Rin', 'Red', 'Chagoi']"
e8d468,https://www.grandkoi.com/product/gin-rin-red-chagoi-7170/,Gin Rin Red Chagoi,"$2,799.00",7170,"['Breeder: Momotaro', 'Inches: 21']",grandkoi_data/e8d468_Gin Rin Red Chagoi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Red-Chagoi-T1-21-inches-2-300x450.jpeg,Momotaro,21.0,"['Gin', 'Rin', 'Red', 'Chagoi']"
0348dc,https://www.grandkoi.com/product/gin-rin-asagi-7169/,Gin Rin Asagi,"$1,299.00",7169,"['Breeder: Momotaro', 'Inches: 21']",grandkoi_data/0348dc_Gin Rin Asagi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Asagi-T1-21-inches-3-300x450.jpeg,Momotaro,21.0,"['Gin', 'Rin', 'Asagi']"
e80e2f,https://www.grandkoi.com/product/gin-rin-asagi-7168/,Gin Rin Asagi,$799.00,7168,"['Breeder: Momotaro', 'Inches: 17']",grandkoi_data/e80e2f_Gin Rin Asagi.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Asagi-T1-17-inches-4-300x450.jpeg,Momotaro,17.0,"['Gin', 'Rin', 'Asagi']"
0f5b00,https://www.grandkoi.com/product/gin-rin-platinum-7167/,Gin Rin Platinum,$699.00,7167,"['Breeder: Momotaro', 'Inches: 19']",grandkoi_data/0f5b00_Gin Rin Platinum.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Platinum-T1-19-inches-6-300x450.jpeg,Momotaro,19.0,"['Gin', 'Rin', 'Platinum']"
983e19,https://www.grandkoi.com/product/gin-rin-kawarimono-7166/,Gin Rin Kawarimono,$999.00,7166,"['Breeder: Momotaro', 'Inches: 20']",grandkoi_data/983e19_Gin Rin Kawarimono.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Ochiba-T1-20-inches-7-300x450.jpeg,Momotaro,20.0,"['Gin', 'Rin', 'Kawarimono']"
20dd00,https://www.grandkoi.com/product/gin-rin-black-diamond-7163/,Gin Rin Black Diamond,"$1,199.00",7163,"['Breeder: Momotaro', 'Inches: 22']",grandkoi_data/20dd00_Gin Rin Black Diamond.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Black-Chagoi-T1-22-inches-9-300x450.jpeg,Momotaro,22.0,"['Gin', 'Rin', 'Black', 'Diamond']"
60e73a,https://www.grandkoi.com/product/gin-rin-kawarimono-7162/,Gin Rin Kawarimono,$999.00,7162,"['Breeder: Momotaro', 'Inches: 20']",grandkoi_data/60e73a_Gin Rin Kawarimono.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Kavari-T1-20-inches-10-300x450.jpeg,Momotaro,20.0,"['Gin', 'Rin', 'Kawarimono']"
df6347,https://www.grandkoi.com/product/gin-rin-kawarimono-7161/,Gin Rin Kawarimono,$999.00,7161,"['Breeder: Momotaro', 'Inches: 20']",grandkoi_data/df6347_Gin Rin Kawarimono.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Kabuto-T1-20-inches-11-300x450.jpeg,Momotaro,20.0,"['Gin', 'Rin', 'Kawarimono']"
0914ef,https://www.grandkoi.com/product/gin-rin-black-diamond-7160/,Gin Rin Black Diamond,"$1,299.00",7160,"['Breeder: Momotaro', 'Inches: 24']",grandkoi_data/0914ef_Gin Rin Black Diamond.jpeg,https://www.grandkoi.com/wp-content/uploads/2024/02/Gin-rin-Black-Chagoi-T1-23.5-inches-12-300x450.jpeg,Momotaro,24.0,"['Gin', 'Rin', 'Black', 'Diamond']"
